InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
555008,47566,PARTY BUNTING,50,31/05/2011 10:24,4.15,17061.0,United Kingdom
555008,22423,REGENCY CAKESTAND 3 TIER,16,31/05/2011 10:24,10.95,17061.0,United Kingdom
555012,84879,ASSORTED COLOUR BIRD ORNAMENT,32,31/05/2011 10:43,1.69,16814.0,United Kingdom
555015,22423,REGENCY CAKESTAND 3 TIER,1,31/05/2011 10:45,12.75,16558.0,United Kingdom
555015,20725,LUNCH BAG RED RETROSPOT,10,31/05/2011 10:45,1.65,16558.0,United Kingdom
555015,47566,PARTY BUNTING,4,31/05/2011 10:45,4.95,16558.0,United Kingdom
555015,22469,HEART OF WICKER SMALL,12,31/05/2011 10:45,1.65,16558.0,United Kingdom
555016,47566,PARTY BUNTING,50,31/05/2011 11:09,4.15,13113.0,United Kingdom
555025,22457,NATURAL SLATE HEART CHALKBOARD ,6,31/05/2011 11:21,2.95,17648.0,United Kingdom
555075,85123A,WHITE HANGING HEART T-LIGHT HOLDER,150,31/05/2011 12:05,2.55,16013.0,United Kingdom
555076,84879,ASSORTED COLOUR BIRD ORNAMENT,8,31/05/2011 12:11,1.69,13900.0,United Kingdom
555091,20725,LUNCH BAG RED RETROSPOT,2,31/05/2011 12:50,1.65,12748.0,United Kingdom
555091,20727,LUNCH BAG  BLACK SKULL.,2,31/05/2011 12:50,1.65,12748.0,United Kingdom
555091,85099B,JUMBO BAG RED RETROSPOT,8,31/05/2011 12:50,2.08,12748.0,United Kingdom
555091,22386,JUMBO BAG PINK POLKADOT,4,31/05/2011 12:50,2.08,12748.0,United Kingdom
555094,21212,PACK OF 72 RETROSPOT CAKE CASES,24,31/05/2011 13:17,0.55,13398.0,United Kingdom
555095,22423,REGENCY CAKESTAND 3 TIER,16,31/05/2011 13:32,10.95,12540.0,Spain
555095,84879,ASSORTED COLOUR BIRD ORNAMENT,40,31/05/2011 13:32,1.69,12540.0,Spain
555096,47566,PARTY BUNTING,4,31/05/2011 13:32,4.95,12682.0,France
555101,85099B,JUMBO BAG RED RETROSPOT,20,31/05/2011 13:45,2.08,13070.0,United Kingdom
555101,22386,JUMBO BAG PINK POLKADOT,10,31/05/2011 13:45,2.08,13070.0,United Kingdom
555108,22423,REGENCY CAKESTAND 3 TIER,2,31/05/2011 14:18,12.75,18231.0,United Kingdom
555108,47566,PARTY BUNTING,5,31/05/2011 14:18,4.95,18231.0,United Kingdom
555108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,31/05/2011 14:18,2.95,18231.0,United Kingdom
555108,22469,HEART OF WICKER SMALL,3,31/05/2011 14:18,1.65,18231.0,United Kingdom
555108,47566,PARTY BUNTING,6,31/05/2011 14:18,4.95,18231.0,United Kingdom
555109,21212,PACK OF 72 RETROSPOT CAKE CASES,1,31/05/2011 14:19,0.55,16023.0,United Kingdom
555109,22469,HEART OF WICKER SMALL,2,31/05/2011 14:19,1.65,16023.0,United Kingdom
555109,47566,PARTY BUNTING,2,31/05/2011 14:19,4.95,16023.0,United Kingdom
555109,22457,NATURAL SLATE HEART CHALKBOARD ,4,31/05/2011 14:19,2.95,16023.0,United Kingdom
555109,22423,REGENCY CAKESTAND 3 TIER,1,31/05/2011 14:19,12.75,16023.0,United Kingdom
555110,20727,LUNCH BAG  BLACK SKULL.,1,31/05/2011 14:34,1.65,17841.0,United Kingdom
555110,22386,JUMBO BAG PINK POLKADOT,1,31/05/2011 14:34,2.08,17841.0,United Kingdom
555110,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,31/05/2011 14:34,2.95,17841.0,United Kingdom
555111,47566,PARTY BUNTING,6,31/05/2011 14:37,4.95,16434.0,United Kingdom
555111,22469,HEART OF WICKER SMALL,6,31/05/2011 14:37,1.65,16434.0,United Kingdom
555113,22423,REGENCY CAKESTAND 3 TIER,2,31/05/2011 14:48,12.75,18190.0,United Kingdom
555114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,31/05/2011 14:55,2.95,13571.0,United Kingdom
555114,22469,HEART OF WICKER SMALL,6,31/05/2011 14:55,1.65,13571.0,United Kingdom
555115,20725,LUNCH BAG RED RETROSPOT,10,31/05/2011 14:58,4.96,,United Kingdom
555115,20727,LUNCH BAG  BLACK SKULL.,7,31/05/2011 14:58,4.96,,United Kingdom
555115,21212,PACK OF 72 RETROSPOT CAKE CASES,18,31/05/2011 14:58,2.08,,United Kingdom
555115,22423,REGENCY CAKESTAND 3 TIER,1,31/05/2011 14:58,24.96,,United Kingdom
555115,47566,PARTY BUNTING,45,31/05/2011 14:58,10.79,,United Kingdom
555119,47566,PARTY BUNTING,14,31/05/2011 15:22,4.95,15163.0,United Kingdom
555124,22469,HEART OF WICKER SMALL,2,31/05/2011 15:26,1.65,18204.0,United Kingdom
555125,22386,JUMBO BAG PINK POLKADOT,10,31/05/2011 15:26,2.08,13481.0,United Kingdom
555133,84879,ASSORTED COLOUR BIRD ORNAMENT,16,31/05/2011 15:32,1.69,16810.0,United Kingdom
555133,47566,PARTY BUNTING,12,31/05/2011 15:32,4.95,16810.0,United Kingdom
555147,22423,REGENCY CAKESTAND 3 TIER,3,31/05/2011 15:41,12.75,13505.0,Switzerland
555149,22423,REGENCY CAKESTAND 3 TIER,1,31/05/2011 15:49,24.96,,United Kingdom
555149,22457,NATURAL SLATE HEART CHALKBOARD ,1,31/05/2011 15:49,5.79,,United Kingdom
555149,22469,HEART OF WICKER SMALL,1,31/05/2011 15:49,3.29,,United Kingdom
555149,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,31/05/2011 15:49,10.79,,United Kingdom
555149,47566,PARTY BUNTING,1,31/05/2011 15:49,10.79,,United Kingdom
555149,21212,PACK OF 72 RETROSPOT CAKE CASES,4,31/05/2011 15:49,1.25,,United Kingdom
555150,22469,HEART OF WICKER SMALL,1,31/05/2011 15:53,3.29,,United Kingdom
555150,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,31/05/2011 15:53,10.79,,United Kingdom
555150,47566,PARTY BUNTING,2,31/05/2011 15:53,10.79,,United Kingdom
555150,85099B,JUMBO BAG RED RETROSPOT,1,31/05/2011 15:53,4.13,,United Kingdom
555157,22423,REGENCY CAKESTAND 3 TIER,4,1/06/2011 7:38,12.75,15643.0,United Kingdom
555157,47566,PARTY BUNTING,8,1/06/2011 7:38,4.95,15643.0,United Kingdom
555158,22423,REGENCY CAKESTAND 3 TIER,2,1/06/2011 8:38,12.75,14842.0,United Kingdom
555158,84879,ASSORTED COLOUR BIRD ORNAMENT,8,1/06/2011 8:38,1.69,14842.0,United Kingdom
555162,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1/06/2011 10:15,1.69,12473.0,Germany
555195,22423,REGENCY CAKESTAND 3 TIER,1,1/06/2011 11:27,12.75,15240.0,United Kingdom
555195,22457,NATURAL SLATE HEART CHALKBOARD ,6,1/06/2011 11:27,2.95,15240.0,United Kingdom
555195,22469,HEART OF WICKER SMALL,40,1/06/2011 11:27,1.45,15240.0,United Kingdom
555195,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/06/2011 11:27,2.95,15240.0,United Kingdom
555198,22423,REGENCY CAKESTAND 3 TIER,2,1/06/2011 11:52,12.75,15916.0,United Kingdom
555199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/06/2011 12:05,2.95,14606.0,United Kingdom
555200,47566,PARTY BUNTING,12,1/06/2011 12:05,4.95,17315.0,United Kingdom
555201,21212,PACK OF 72 RETROSPOT CAKE CASES,24,1/06/2011 12:10,0.55,16969.0,United Kingdom
555202,85099B,JUMBO BAG RED RETROSPOT,2,1/06/2011 12:11,2.08,16813.0,United Kingdom
555202,22386,JUMBO BAG PINK POLKADOT,2,1/06/2011 12:11,2.08,16813.0,United Kingdom
555202,85099B,JUMBO BAG RED RETROSPOT,4,1/06/2011 12:11,2.08,16813.0,United Kingdom
555203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/06/2011 12:13,2.95,17191.0,United Kingdom
555203,47566,PARTY BUNTING,3,1/06/2011 12:13,4.95,17191.0,United Kingdom
555207,22469,HEART OF WICKER SMALL,12,1/06/2011 12:19,1.65,16818.0,United Kingdom
555233,22457,NATURAL SLATE HEART CHALKBOARD ,6,1/06/2011 12:46,2.95,13917.0,United Kingdom
555234,85099B,JUMBO BAG RED RETROSPOT,10,1/06/2011 12:54,2.08,14515.0,United Kingdom
555240,20727,LUNCH BAG  BLACK SKULL.,3,1/06/2011 13:07,1.65,15039.0,United Kingdom
555242,84879,ASSORTED COLOUR BIRD ORNAMENT,24,1/06/2011 13:40,1.69,16424.0,United Kingdom
555243,22469,HEART OF WICKER SMALL,12,1/06/2011 13:52,1.65,13475.0,United Kingdom
555243,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/06/2011 13:52,2.95,13475.0,United Kingdom
555245,20725,LUNCH BAG RED RETROSPOT,2,1/06/2011 14:12,1.65,14800.0,United Kingdom
555247,22469,HEART OF WICKER SMALL,12,1/06/2011 14:42,1.65,14315.0,United Kingdom
555247,22386,JUMBO BAG PINK POLKADOT,20,1/06/2011 14:42,2.08,14315.0,United Kingdom
555249,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,1/06/2011 14:57,2.95,17472.0,United Kingdom
555257,22423,REGENCY CAKESTAND 3 TIER,1,1/06/2011 15:28,12.75,17596.0,United Kingdom
555260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/06/2011 15:34,2.95,13263.0,United Kingdom
555260,20725,LUNCH BAG RED RETROSPOT,2,1/06/2011 15:34,1.65,13263.0,United Kingdom
555264,47566,PARTY BUNTING,1,1/06/2011 16:03,4.95,17757.0,United Kingdom
555266,22423,REGENCY CAKESTAND 3 TIER,4,1/06/2011 16:12,12.75,15611.0,United Kingdom
555270,47566,PARTY BUNTING,100,1/06/2011 16:23,4.15,17723.0,United Kingdom
555275,22423,REGENCY CAKESTAND 3 TIER,1,1/06/2011 17:18,24.96,,United Kingdom
555275,22469,HEART OF WICKER SMALL,1,1/06/2011 17:18,3.29,,United Kingdom
555275,47566,PARTY BUNTING,4,1/06/2011 17:18,10.79,,United Kingdom
555275,85099B,JUMBO BAG RED RETROSPOT,3,1/06/2011 17:18,4.13,,United Kingdom
555275,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/06/2011 17:18,5.79,,United Kingdom
555275,20727,LUNCH BAG  BLACK SKULL.,1,1/06/2011 17:18,4.13,,United Kingdom
555275,84879,ASSORTED COLOUR BIRD ORNAMENT,16,1/06/2011 17:18,1.69,,United Kingdom
555276,21212,PACK OF 72 RETROSPOT CAKE CASES,1,1/06/2011 17:28,1.25,,United Kingdom
555276,22386,JUMBO BAG PINK POLKADOT,1,1/06/2011 17:28,4.13,,United Kingdom
555276,22457,NATURAL SLATE HEART CHALKBOARD ,2,1/06/2011 17:28,5.79,,United Kingdom
555276,22469,HEART OF WICKER SMALL,1,1/06/2011 17:28,3.29,,United Kingdom
555276,47566,PARTY BUNTING,2,1/06/2011 17:28,10.79,,United Kingdom
555276,85099B,JUMBO BAG RED RETROSPOT,2,1/06/2011 17:28,4.13,,United Kingdom
555276,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,1/06/2011 17:28,5.79,,United Kingdom
555277,20725,LUNCH BAG RED RETROSPOT,1,1/06/2011 17:30,4.13,,United Kingdom
555277,47566,PARTY BUNTING,2,1/06/2011 17:30,10.79,,United Kingdom
555277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/06/2011 17:30,5.79,,United Kingdom
555278,47566,PARTY BUNTING,1,1/06/2011 17:33,10.79,,United Kingdom
555278,22423,REGENCY CAKESTAND 3 TIER,1,1/06/2011 17:33,24.96,,United Kingdom
555278,22457,NATURAL SLATE HEART CHALKBOARD ,3,1/06/2011 17:33,5.79,,United Kingdom
555278,20725,LUNCH BAG RED RETROSPOT,6,1/06/2011 17:33,1.65,,United Kingdom
555280,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/06/2011 9:02,1.69,17162.0,United Kingdom
555282,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/06/2011 9:04,0.55,12709.0,Germany
555284,22423,REGENCY CAKESTAND 3 TIER,16,2/06/2011 9:37,10.95,14298.0,United Kingdom
555284,22469,HEART OF WICKER SMALL,12,2/06/2011 9:37,1.45,14298.0,United Kingdom
555289,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/06/2011 10:00,0.55,15078.0,United Kingdom
555289,85099B,JUMBO BAG RED RETROSPOT,10,2/06/2011 10:00,2.08,15078.0,United Kingdom
555320,22423,REGENCY CAKESTAND 3 TIER,1,2/06/2011 11:00,24.96,,United Kingdom
555320,85099B,JUMBO BAG RED RETROSPOT,4,2/06/2011 11:00,4.13,,United Kingdom
555321,85099B,JUMBO BAG RED RETROSPOT,2,2/06/2011 11:01,4.13,,United Kingdom
555322,22386,JUMBO BAG PINK POLKADOT,1,2/06/2011 11:01,4.13,,United Kingdom
555322,22469,HEART OF WICKER SMALL,5,2/06/2011 11:01,4.13,,United Kingdom
555322,85099B,JUMBO BAG RED RETROSPOT,1,2/06/2011 11:01,4.13,,United Kingdom
555324,22386,JUMBO BAG PINK POLKADOT,1,2/06/2011 11:02,4.13,,United Kingdom
555324,85099B,JUMBO BAG RED RETROSPOT,3,2/06/2011 11:02,4.13,,United Kingdom
555326,85123a,WHITE HANGING HEART T-LIGHT HOLDER,1,2/06/2011 11:03,6.63,,United Kingdom
555327,22386,JUMBO BAG PINK POLKADOT,1,2/06/2011 11:03,4.13,,United Kingdom
555327,85099B,JUMBO BAG RED RETROSPOT,2,2/06/2011 11:03,4.13,,United Kingdom
555340,22469,HEART OF WICKER SMALL,6,2/06/2011 11:33,1.65,13334.0,United Kingdom
555340,47566,PARTY BUNTING,4,2/06/2011 11:33,4.95,13334.0,United Kingdom
555340,85099B,JUMBO BAG RED RETROSPOT,10,2/06/2011 11:33,2.08,13334.0,United Kingdom
555340,22386,JUMBO BAG PINK POLKADOT,10,2/06/2011 11:33,2.08,13334.0,United Kingdom
555340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2/06/2011 11:33,2.95,13334.0,United Kingdom
555344,22386,JUMBO BAG PINK POLKADOT,100,2/06/2011 11:45,1.79,15311.0,United Kingdom
555344,20727,LUNCH BAG  BLACK SKULL.,100,2/06/2011 11:45,1.45,15311.0,United Kingdom
555347,22386,JUMBO BAG PINK POLKADOT,10,2/06/2011 12:04,2.08,14389.0,United Kingdom
555347,85099B,JUMBO BAG RED RETROSPOT,10,2/06/2011 12:04,2.08,14389.0,United Kingdom
555349,47566,PARTY BUNTING,3,2/06/2011 12:08,4.95,16729.0,United Kingdom
555349,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/06/2011 12:08,1.69,16729.0,United Kingdom
555349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/06/2011 12:08,2.95,16729.0,United Kingdom
555349,20725,LUNCH BAG RED RETROSPOT,10,2/06/2011 12:08,1.65,16729.0,United Kingdom
555350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/06/2011 12:08,2.95,17652.0,United Kingdom
555350,22469,HEART OF WICKER SMALL,12,2/06/2011 12:08,1.65,17652.0,United Kingdom
555350,47566,PARTY BUNTING,4,2/06/2011 12:08,4.95,17652.0,United Kingdom
555350,20725,LUNCH BAG RED RETROSPOT,10,2/06/2011 12:08,1.65,17652.0,United Kingdom
555350,85099B,JUMBO BAG RED RETROSPOT,10,2/06/2011 12:08,2.08,17652.0,United Kingdom
555352,85099B,JUMBO BAG RED RETROSPOT,100,2/06/2011 12:46,1.79,15838.0,United Kingdom
555352,22386,JUMBO BAG PINK POLKADOT,200,2/06/2011 12:46,1.79,15838.0,United Kingdom
555359,22469,HEART OF WICKER SMALL,4,2/06/2011 14:04,1.65,18135.0,United Kingdom
555368,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/06/2011 14:30,1.69,13437.0,United Kingdom
555368,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2/06/2011 14:30,0.55,13437.0,United Kingdom
555368,22469,HEART OF WICKER SMALL,12,2/06/2011 14:30,1.65,13437.0,United Kingdom
555382,85123A,WHITE HANGING HEART T-LIGHT HOLDER,320,2/06/2011 14:46,2.55,17133.0,United Kingdom
555383,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2/06/2011 15:13,0.55,12517.0,Germany
555383,85099B,JUMBO BAG RED RETROSPOT,2,2/06/2011 15:13,2.08,12517.0,Germany
555383,22386,JUMBO BAG PINK POLKADOT,3,2/06/2011 15:13,2.08,12517.0,Germany
555383,20725,LUNCH BAG RED RETROSPOT,3,2/06/2011 15:13,1.65,12517.0,Germany
555390,22501,,50,2/06/2011 16:29,0.0,,United Kingdom
555393,22469,HEART OF WICKER SMALL,12,2/06/2011 17:00,1.65,14221.0,United Kingdom
555393,22457,NATURAL SLATE HEART CHALKBOARD ,6,2/06/2011 17:00,2.95,14221.0,United Kingdom
555393,47566,PARTY BUNTING,4,2/06/2011 17:00,4.95,14221.0,United Kingdom
555393,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/06/2011 17:00,1.69,14221.0,United Kingdom
555396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2/06/2011 17:23,2.95,16529.0,United Kingdom
555396,22469,HEART OF WICKER SMALL,15,2/06/2011 17:23,1.65,16529.0,United Kingdom
555397,22469,HEART OF WICKER SMALL,28,2/06/2011 17:26,3.29,,United Kingdom
555397,85099B,JUMBO BAG RED RETROSPOT,1,2/06/2011 17:26,4.13,,United Kingdom
555397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/06/2011 17:26,5.79,,United Kingdom
555399,20727,LUNCH BAG  BLACK SKULL.,3,2/06/2011 17:41,1.65,15555.0,United Kingdom
555399,20725,LUNCH BAG RED RETROSPOT,3,2/06/2011 17:41,1.65,15555.0,United Kingdom
555400,22423,REGENCY CAKESTAND 3 TIER,39,2/06/2011 17:50,10.95,14088.0,United Kingdom
555402,22501,,10,2/06/2011 17:55,0.0,,United Kingdom
555405,47566,PARTY BUNTING,8,2/06/2011 19:17,4.95,17531.0,United Kingdom
555405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2/06/2011 19:17,2.95,17531.0,United Kingdom
555406,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2/06/2011 19:50,1.69,17231.0,United Kingdom
555406,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/06/2011 19:50,1.69,17231.0,United Kingdom
555408,85099B,JUMBO BAG RED RETROSPOT,10,3/06/2011 8:54,2.08,13294.0,United Kingdom
555408,84879,ASSORTED COLOUR BIRD ORNAMENT,16,3/06/2011 8:54,1.69,13294.0,United Kingdom
555410,22469,HEART OF WICKER SMALL,24,3/06/2011 9:30,1.65,16239.0,United Kingdom
555412,22469,HEART OF WICKER SMALL,40,3/06/2011 9:46,1.45,13069.0,United Kingdom
555414,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/06/2011 10:06,2.95,16230.0,United Kingdom
555414,20725,LUNCH BAG RED RETROSPOT,10,3/06/2011 10:06,1.65,16230.0,United Kingdom
555418,22457,NATURAL SLATE HEART CHALKBOARD ,6,3/06/2011 10:19,2.95,15498.0,United Kingdom
555418,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/06/2011 10:19,2.95,15498.0,United Kingdom
555418,47566,PARTY BUNTING,4,3/06/2011 10:19,4.95,15498.0,United Kingdom
555420,22469,HEART OF WICKER SMALL,24,3/06/2011 10:29,1.65,13458.0,United Kingdom
555420,47566,PARTY BUNTING,4,3/06/2011 10:29,4.95,13458.0,United Kingdom
555469,84917,,1,3/06/2011 11:11,0.0,,United Kingdom
555470,20725,LUNCH BAG RED RETROSPOT,10,3/06/2011 11:33,1.65,12455.0,Spain
555470,85099B,JUMBO BAG RED RETROSPOT,10,3/06/2011 11:33,2.08,12455.0,Spain
555471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,3/06/2011 11:42,2.95,16117.0,United Kingdom
555471,47566,PARTY BUNTING,2,3/06/2011 11:42,4.95,16117.0,United Kingdom
555473,20727,LUNCH BAG  BLACK SKULL.,10,3/06/2011 11:59,1.65,14700.0,United Kingdom
555473,20725,LUNCH BAG RED RETROSPOT,10,3/06/2011 11:59,1.65,14700.0,United Kingdom
555476,22423,REGENCY CAKESTAND 3 TIER,1,3/06/2011 12:17,12.75,16593.0,United Kingdom
555477,22423,REGENCY CAKESTAND 3 TIER,8,3/06/2011 12:26,12.75,12359.0,Cyprus
555486,47566,PARTY BUNTING,4,3/06/2011 13:05,4.95,13248.0,United Kingdom
555486,22423,REGENCY CAKESTAND 3 TIER,1,3/06/2011 13:05,12.75,13248.0,United Kingdom
555488,20725,LUNCH BAG RED RETROSPOT,1,3/06/2011 13:43,1.65,16942.0,United Kingdom
555488,22469,HEART OF WICKER SMALL,4,3/06/2011 13:43,1.65,16942.0,United Kingdom
555488,20727,LUNCH BAG  BLACK SKULL.,2,3/06/2011 13:43,1.65,16942.0,United Kingdom
555488,85099B,JUMBO BAG RED RETROSPOT,2,3/06/2011 13:43,2.08,16942.0,United Kingdom
555490,22423,REGENCY CAKESTAND 3 TIER,120,3/06/2011 13:50,10.95,17949.0,United Kingdom
555491,22457,NATURAL SLATE HEART CHALKBOARD ,48,3/06/2011 14:10,2.55,16525.0,United Kingdom
555493,84879,ASSORTED COLOUR BIRD ORNAMENT,32,3/06/2011 14:26,1.69,13695.0,United Kingdom
555494,47566,PARTY BUNTING,4,3/06/2011 14:33,4.95,15737.0,United Kingdom
555494,22457,NATURAL SLATE HEART CHALKBOARD ,6,3/06/2011 14:33,2.95,15737.0,United Kingdom
555494,20725,LUNCH BAG RED RETROSPOT,10,3/06/2011 14:33,1.65,15737.0,United Kingdom
555495,85099B,JUMBO BAG RED RETROSPOT,10,3/06/2011 14:42,2.08,17068.0,United Kingdom
555495,22386,JUMBO BAG PINK POLKADOT,10,3/06/2011 14:42,2.08,17068.0,United Kingdom
555499,22423,REGENCY CAKESTAND 3 TIER,1,3/06/2011 15:31,12.75,15812.0,United Kingdom
555499,84879,ASSORTED COLOUR BIRD ORNAMENT,8,3/06/2011 15:31,1.69,15812.0,United Kingdom
555501,22423,REGENCY CAKESTAND 3 TIER,3,3/06/2011 15:37,12.75,15508.0,United Kingdom
555507,84879,ASSORTED COLOUR BIRD ORNAMENT,8,3/06/2011 16:39,1.69,16186.0,United Kingdom
555510,21212,PACK OF 72 RETROSPOT CAKE CASES,3,3/06/2011 17:09,1.25,,United Kingdom
555510,22469,HEART OF WICKER SMALL,2,3/06/2011 17:09,3.29,,United Kingdom
555510,47566,PARTY BUNTING,1,3/06/2011 17:09,10.79,,United Kingdom
555510,85099B,JUMBO BAG RED RETROSPOT,1,3/06/2011 17:09,4.13,,United Kingdom
555514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/06/2011 10:41,2.95,17071.0,United Kingdom
555515,84879,ASSORTED COLOUR BIRD ORNAMENT,16,5/06/2011 10:47,1.69,17690.0,United Kingdom
555516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,5/06/2011 10:50,2.95,17706.0,United Kingdom
555516,47566,PARTY BUNTING,2,5/06/2011 10:50,4.95,17706.0,United Kingdom
555518,20727,LUNCH BAG  BLACK SKULL.,10,5/06/2011 10:58,1.65,14891.0,United Kingdom
555518,20725,LUNCH BAG RED RETROSPOT,10,5/06/2011 10:58,1.65,14891.0,United Kingdom
555518,85099B,JUMBO BAG RED RETROSPOT,10,5/06/2011 10:58,2.08,14891.0,United Kingdom
555519,20727,LUNCH BAG  BLACK SKULL.,20,5/06/2011 11:02,1.65,16682.0,United Kingdom
555520,47566,PARTY BUNTING,1,5/06/2011 11:14,4.95,15038.0,United Kingdom
555522,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/06/2011 11:29,2.95,15796.0,United Kingdom
555524,22423,REGENCY CAKESTAND 3 TIER,1,5/06/2011 11:37,12.75,16923.0,United Kingdom
555524,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/06/2011 11:37,2.95,16923.0,United Kingdom
555533,22469,HEART OF WICKER SMALL,10,5/06/2011 12:12,1.65,15722.0,United Kingdom
555535,85099B,JUMBO BAG RED RETROSPOT,10,5/06/2011 12:16,2.08,16458.0,United Kingdom
555535,22469,HEART OF WICKER SMALL,12,5/06/2011 12:16,1.65,16458.0,United Kingdom
555535,22386,JUMBO BAG PINK POLKADOT,10,5/06/2011 12:16,2.08,16458.0,United Kingdom
555536,47566,PARTY BUNTING,8,5/06/2011 12:28,4.95,17675.0,United Kingdom
555537,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,5/06/2011 12:37,2.95,15453.0,United Kingdom
555537,22457,NATURAL SLATE HEART CHALKBOARD ,1,5/06/2011 12:37,2.95,15453.0,United Kingdom
555539,22423,REGENCY CAKESTAND 3 TIER,1,5/06/2011 12:44,12.75,14472.0,United Kingdom
555539,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/06/2011 12:44,1.69,14472.0,United Kingdom
555540,47566,PARTY BUNTING,4,5/06/2011 12:48,4.95,13668.0,United Kingdom
555543,22457,NATURAL SLATE HEART CHALKBOARD ,36,5/06/2011 12:59,2.95,13089.0,United Kingdom
555543,84879,ASSORTED COLOUR BIRD ORNAMENT,40,5/06/2011 12:59,1.69,13089.0,United Kingdom
555543,22469,HEART OF WICKER SMALL,40,5/06/2011 12:59,1.45,13089.0,United Kingdom
555544,47566,PARTY BUNTING,4,5/06/2011 13:05,4.95,14621.0,United Kingdom
555544,20727,LUNCH BAG  BLACK SKULL.,10,5/06/2011 13:05,1.65,14621.0,United Kingdom
555545,22469,HEART OF WICKER SMALL,12,5/06/2011 13:08,1.65,17735.0,United Kingdom
555545,21212,PACK OF 72 RETROSPOT CAKE CASES,24,5/06/2011 13:08,0.55,17735.0,United Kingdom
555545,85099B,JUMBO BAG RED RETROSPOT,10,5/06/2011 13:08,2.08,17735.0,United Kingdom
555545,20725,LUNCH BAG RED RETROSPOT,10,5/06/2011 13:08,1.65,17735.0,United Kingdom
555545,22386,JUMBO BAG PINK POLKADOT,10,5/06/2011 13:08,2.08,17735.0,United Kingdom
555545,20727,LUNCH BAG  BLACK SKULL.,10,5/06/2011 13:08,1.65,17735.0,United Kingdom
555545,47566,PARTY BUNTING,4,5/06/2011 13:08,4.95,17735.0,United Kingdom
555546,20727,LUNCH BAG  BLACK SKULL.,10,5/06/2011 13:09,1.65,17735.0,United Kingdom
555547,47566,PARTY BUNTING,4,5/06/2011 13:13,4.95,12681.0,France
555547,22423,REGENCY CAKESTAND 3 TIER,1,5/06/2011 13:13,12.75,12681.0,France
555549,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,5/06/2011 13:24,2.95,13637.0,United Kingdom
555549,20725,LUNCH BAG RED RETROSPOT,10,5/06/2011 13:24,1.65,13637.0,United Kingdom
555549,22469,HEART OF WICKER SMALL,6,5/06/2011 13:24,1.65,13637.0,United Kingdom
555549,22457,NATURAL SLATE HEART CHALKBOARD ,2,5/06/2011 13:24,2.95,13637.0,United Kingdom
555550,22457,NATURAL SLATE HEART CHALKBOARD ,48,5/06/2011 13:29,2.55,15245.0,United Kingdom
555550,20725,LUNCH BAG RED RETROSPOT,10,5/06/2011 13:29,1.65,15245.0,United Kingdom
555556,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,5/06/2011 14:04,2.95,15704.0,United Kingdom
555556,47566,PARTY BUNTING,8,5/06/2011 14:04,4.95,15704.0,United Kingdom
555556,84879,ASSORTED COLOUR BIRD ORNAMENT,32,5/06/2011 14:04,1.69,15704.0,United Kingdom
